source_url,target_url,status_code,preserve_query_string
https://blues.ru/data/albumview.aspx?cdid=174,https://blues.ru/review/review-funky-london/,301,false
https://blues.ru/data/albumview.aspx?cdid=175,https://blues.ru/review/review-buddy-guy-junior-wells-play-the-blues/,301,false
https://blues.ru/data/albumview.aspx?cdid=176,https://blues.ru/review/review-a-sense-of-place/,301,false
https://blues.ru/data/albumview.aspx?cdid=177,https://blues.ru/review/review-wake-up-call/,301,false
https://blues.ru/data/albumview.aspx?cdid=178,https://blues.ru/review/review-spinning-coin/,301,false
https://blues.ru/data/albumview.aspx?cdid=179,https://blues.ru/review/review-bottom-line/,301,false
https://blues.ru/data/albumview.aspx?cdid=180,https://blues.ru/review/review-road-show-blues/,301,false
https://blues.ru/data/albumview.aspx?cdid=181,https://blues.ru/review/review-chicago-line/,301,false
https://blues.ru/data/albumview.aspx?cdid=182,https://blues.ru/review/review-bluesbreakers-with-eric-clapton/,301,false
https://blues.ru/data/albumview.aspx?cdid=183,https://blues.ru/review/review-a-hard-road/,301,false
https://blues.ru/data/albumview.aspx?cdid=184,https://blues.ru/review/review-blues-alone/,301,false
https://blues.ru/data/albumview.aspx?cdid=185,https://blues.ru/review/review-burglar/,301,false
https://blues.ru/data/albumview.aspx?cdid=186,https://blues.ru/review/review-folk-singer/,301,false
https://blues.ru/data/albumview.aspx?cdid=187,https://blues.ru/review/review-crusade/,301,false
https://blues.ru/data/albumview.aspx?cdid=188,https://blues.ru/review/review-live-around-the-world-the-best-of-junior-wells/,301,false
https://blues.ru/data/albumview.aspx?cdid=189,https://blues.ru/review/review-where-it-all-begins/,301,false
https://blues.ru/data/albumview.aspx?cdid=190,https://blues.ru/review/review-blues/,301,false
https://blues.ru/data/albumview.aspx?cdid=191,https://blues.ru/review/review-bare-wires/,301,false
https://blues.ru/data/albumview.aspx?cdid=192,https://blues.ru/review/review-blues-from-laurel-canyon/,301,false
https://blues.ru/data/albumview.aspx?cdid=193,https://blues.ru/review/review-looking-back/,301,false
https://blues.ru/data/albumview.aspx?cdid=194,https://blues.ru/review/review-turning-point/,301,false
https://blues.ru/data/albumview.aspx?cdid=195,https://blues.ru/review/review-empty-rooms/,301,false
https://blues.ru/data/albumview.aspx?cdid=196,https://blues.ru/review/review-usa-union/,301,false
